rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_cleaned,title_cleaned,text_cleaned1,title_cleaned1,text_sentiment,title_sentiment,text_sentiment_Original
5.0,Good  product,Easy to install,[],B00UXG4WR8,B00UXG4WR8,AF6KU7RQES3RJQ44PQEUGL57CRRQ,2019-10-04 14:48:23.927,0,True,easy to install,good   product,easy install,good product,4,4,4
5.0,I hope it really does the job,"It was easy to install and, I guess, it does its job. There is difference in taste or clarity of water with or without the filter. How do we know it is actually working. A little expensive for something you can't be sure if it is doing it's job.",[],B00UXG4WR8,B00UXG4WR8,AHVZF5V27UICWDC6OYABGPVDYPCA,2023-04-01 19:31:45.577,0,True,"it be easy to install and , i guess , it do its job . there be difference in taste or clarity of water with or without the filter . how do we know it be actually work . a little expensive for something you can not be sure if it be do it 's job .",i hope it really do the job,easy install guess job difference taste clarity water filter know actually work little expensive sure job,hope job,4,4,3
5.0,Good buy,Though expensive the filter is great. Wish someone offered cheaper prices or multi packs discounted,[],B00UXG4WR8,B00UXG4WR8,AG6FA6RPC556I2OVSATWWPPLDSXQ,2019-01-03 03:23:48.802,0,True,though expensive the filter be great . wish someone offer cheap price or multi pack discount,good buy,expensive filter great wish offer cheap price multi pack discount,good buy,4,4,3
5.0,Great Replacement filter,I have been using these for two years now for my Whirlpool side by side fridge. They noticeably remove the chlorine taste and last the full six months. They are so easy to replace as you pop out the old one and pop in the new one. Definitely run a few glasses through before you drink it.,[],B00UXG4WR8,B00UXG4WR8,AGV6VCFSCB352OAR4MNLLNPG633A,2020-09-07 21:07:37.371,0,True,i have be use these for two year now for my whirlpool side by side fridge . they noticeably remove the chlorine taste and last the full six month . they be so easy to replace as you pop out the old one and pop in the new one . definitely run a few glass through before you drink it .,great replacement filter,year whirlpool fridge noticeably remove chlorine taste month easy replace pop old pop new definitely run glass drink,great replacement filter,4,4,4
5.0,It’s a necessity to operate refrigerator,Priced about the same as you can get in other retail stores.  Lasts about 6 months depending on use.,[],B00UXG4WR8,B00UXG4WR8,AFKDTIWIZ53XEUTMSFMB7DCSAEXQ,2019-12-08 10:11:32.726,0,True,price about the same as you can get in other retail store .   last about 6 month depend on use .,it ’ a necessity to operate refrigerator,price retail store last month depend use,necessity operate refrigerator,4,4,4
5.0,Great filter. Easy to install.,Easy peazy,[],B00UXG4WR8,B00UXG4WR8,AFPGXV2ITH3OGAVZ4XX2WLU3F5KQ,2022-02-18 19:09:45.221,0,True,easy peazy,great filter . easy to install .,easy peazy,great filter easy install,4,4,4
5.0,OE part,Improved the taste of the water coming from the in-door water dispenser immediately,[],B00UXG4WR8,B00UXG4WR8,AE4TJMAJZ6I5EYXDBVKAWV6N5UNA,2020-07-20 20:15:04.755,0,True,improve the taste of the water come from the in - door water dispenser immediately,oe part,improve taste water come door water dispenser immediately,oe,4,4,4
5.0,Really works,Very expensive but solved the problem of smelly water,[],B00UXG4WR8,B00UXG4WR8,AGJ7S4XGVFH4U4FDZE4NDLHE2PRQ,2018-12-24 14:57:54.453,0,True,very expensive but solve the problem of smelly water,really work,expensive solve problem smelly water,work,0,4,3
5.0,My order arrived on time and in great shape,This is the first time I've decided to order my water filter online. Glad I did.  I will reorder again for sure in 6 months.,[],B00UXG4WR8,B00UXG4WR8,AENQ35NRKCXKXIZRA5IFBVG74MTA,2020-04-06 22:44:16.356,0,True,this be the first time i have decide to order my water filter online . glad i do .   i will reorder again for sure in 6 month .,my order arrive on time and in great shape,time decide order water filter online glad reorder sure month,order arrive time great shape,4,4,4
1.0,Did not work. Had to replace.,"I bought two water filters for our whirlpool fridge and our water dispenser immediately stopped working properly, only putting out drips of water. After replacing the first filter with a second one the problem persisted. Whirlpool maintenance finally came out and said both filters were bad! We replaced the filter with a store bought one and it worked!",[],B00UXG4WR8,B00UXG4WR8,AEPM7OTUIL3NMS5GNFGIGDZNPYEQ,2022-03-18 19:01:42.439,0,True,"i buy two water filter for our whirlpool fridge and our water dispenser immediately stop work properly , only put out drip of water . after replace the first filter with a second one the problem persist . whirlpool maintenance finally come out and say both filter be bad ! we replace the filter with a store buy one and it work !",do not work . have to replace .,buy water filter whirlpool fridge water dispenser immediately stop work properly put drip water replace filter second problem persist whirlpool maintenance finally come say filter bad replace filter store buy work,work replace,0,4,0
5.0,"EveryDrop by Whirlpool 10383251 Refrigerator Water Filter 1, EDR1RXD1, Pack of 1, Purple",It is easy to install,[],B00UXG4WR8,B00UXG4WR8,AFBSPZXIW2U33LTTMBMDSWV76XXA,2020-07-28 02:34:51.981,0,True,it be easy to install,"everydrop by whirlpool 10383251 refrigerator water filter 1 , edr1rxd1 , pack of 1 , purple",easy install,everydrop whirlpool refrigerator water filter pack purple,4,4,4
5.0,Bit Expensive but much needed,Much needed easy to install and quick to operate,[],B00UXG4WR8,B00UXG4WR8,AHXTHHX37UKTODFWLO2DS2SPCQBQ,2020-04-17 16:13:31.273,0,True,much need easy to install and quick to operate,bit expensive but much need,need easy install quick operate,bit expensive need,4,2,4
5.0,Five Stars,serves it purpose,[],B00UXG4WR8,B00UXG4WR8,AHU7X7YN5QMDGCFJFLHCOM2Z3SCA,2018-03-16 11:44:56.841,0,True,serve it purpose,five star,serve purpose,star,4,4,4
5.0,Easy to install and,"Filter is really easy to install, just need to follow the instructions, you might need to purge a bit to get clear water flowing after install but it works, you will get clear/clean water and ice.",[],B00UXG4WR8,B00UXG4WR8,AGHBU5MON62KVETZ5BJCNDCH2HGQ,2022-06-05 14:37:28.812,0,True,"filter be really easy to install , just need to follow the instruction , you might need to purge a bit to get clear water flow after install but it work , you will get clear / clean water and ice .",easy to install and,filter easy install need follow instruction need purge bit clear water flow install work clear clean water ice,easy install,4,4,4
3.0,package broken,"The package was broken and open, there is no way for me to know if it was new or not.",[],B00UXG4WR8,B00UXG4WR8,AGF7VDWRSJ2ALXDLUHFXMLWAYFWA,2022-01-20 21:22:40.095,0,True,"the package be break and open , there be no way for i to know if it be new or not .",package break,package break open way know new,package break,4,0,0
1.0,Defective!!,"This was delivered to me Nov. 1st, and just a little over a week later it is saying to replace the filter again!! Suppose to last 6 months, NOT HAPPY",[],B00UXG4WR8,B00UXG4WR8,AH6YBSR6GQXL3TOT4IWQ5DYZ2XFA,2018-11-10 18:38:17.521,0,True,"this be deliver to i nov. 1st , and just a little over a week later it be say to replace the filter again ! ! suppose to last 6 month , not happy",defective ! !,deliver little week later say replace filter suppose month happy,defective,4,0,0
5.0,n/a,Good water filter for my fridge,[],B00UXG4WR8,B00UXG4WR8,AGQJCYJGGL5T3SBGE3G4HJFCZY6A,2022-08-11 00:20:18.518,0,True,good water filter for my fridge,n / a,good water filter fridge,n,4,4,4
5.0,Fridge filter replacement,This filter makes the water and ice from the dispense taste awesome! It is super easy to replace. You almost do not need instructions. Great product design.,[],B00UXG4WR8,B00UXG4WR8,AGUT55KJEDQICCF3MDRNGEVY6UPA,2021-01-27 00:24:16.685,0,True,this filter make the water and ice from the dispense taste awesome ! it be super easy to replace . you almost do not need instruction . great product design .,fridge filter replacement,filter make water ice dispense taste awesome super easy replace need instruction great product design,fridge filter replacement,4,4,4
5.0,Same as orginal,Factory replacement,[],B00UXG4WR8,B00UXG4WR8,AEGS5WFVDVTF4HL5RNI6EZRTRJCQ,2021-03-01 14:08:45.425,0,True,factory replacement,same as orginal,factory replacement,orginal,4,4,4
5.0,Good fit,Great replacement wish it was cheaper but at least it was available.,[],B00UXG4WR8,B00UXG4WR8,AFHNCTHWJPBGW46NW66RE43NC3MQ,2017-03-17 20:08:44.000,0,True,great replacement wish it be cheap but at least it be available .,good fit,great replacement wish cheap available,good fit,4,4,4
1.0,Does not fit.,I did research to make sure that this item would fit my refrigerator - it does not! Now I am out $31! Be careful before you purchase.,[],B00UXG4WR8,B00UXG4WR8,AFE65T6TNX43T45SCLUQXBCXYOAA,2020-03-20 19:16:32.063,0,True,i do research to make sure that this item would fit my refrigerator - it do not ! now i be out $ 31 ! be careful before you purchase .,do not fit .,research sure item fit refrigerator careful purchase,fit,4,4,0
1.0,Avoid if you can.Quality has gone way downhill.,"Like a lot of people have reported, quality have taken a rather sharp dive on these units.  Right now they barely last 2 months  Then my compressor will start making a ton of noise as it has issues pulling water through them.  This is the 3rd time this has happened.  Gonna have to try a 3rd party replacement and see how they are.",[],B00UXG4WR8,B00UXG4WR8,AEVBCSWJIRXONWBXIT5WUHZB5EUQ,2017-04-22 15:43:42.000,5,True,"like a lot of people have report , quality have take a rather sharp dive on these unit .   right now they barely last 2 month   then my compressor will start make a ton of noise as it have issue pull water through they .   this be the 3rd time this have happen .   go to have to try a 3rd party replacement and see how they be .",avoid if you can . quality have go way downhill .,like lot people report quality take sharp dive unit right barely month compressor start make ton noise issue pull water time happen go to try party replacement,avoid quality go way downhill,4,0,0
5.0,Best price on an expensive product.,"Excellent product at the best price I could find. Expect to flush out a couple of gallons of water first right after installing it, but that’s standard for all filters. Wish it wasn’t so expensive. The convenience is great, though.",[],B00UXG4WR8,B00UXG4WR8,AGP37XNSJ2AWZHHPZT6I6ADPUYXA,2018-01-13 19:31:01.315,0,True,"excellent product at the good price i could find . expect to flush out a couple of gallon of water first right after instal it , but that ’ standard for all filter . wish it be not so expensive . the convenience be great , though .",good price on an expensive product .,excellent product good price find expect flush couple gallon water right instal standard filter wish expensive convenience great,good price expensive product,4,4,4
5.0,I love good filtered water,Price to high but live the taste of water,[],B00UXG4WR8,B00UXG4WR8,AFQTKKS7JBMVRPYFJ5ARPTZSMTHA,2021-05-18 14:18:17.112,0,True,price to high but live the taste of water,i love good filter water,price high live taste water,love good filter water,4,4,3
5.0,Easy to install,Push and click to install.  Super easy.,[],B00UXG4WR8,B00UXG4WR8,AFUXDJT7DCQQ2S5X2TCDVO7TNPRQ,2023-05-03 10:44:09.560,0,True,push and click to install .   super easy .,easy to install,push click install super easy,easy install,4,4,4
3.0,Costs more than the filter it replaces,"I'm not at all pleased that Whirlpool repackaged and rebranded the filter and jacked the price in the process. Is it worth the extra money? I have no idea. But the new packaging is prettier. It fits my refrigerator and water flows through it, presumably purified. Amazon says 3 stars means &#34;it's okay&#34; and that is my verdict.",[],B00UXG4WR8,B00UXG4WR8,AHFKGS4LZJWSEWUBHRMIAW2KI3LQ,2016-03-10 14:49:07.000,0,True,"i be not at all please that whirlpool repackage and rebrande the filter and jack the price in the process . be it worth the extra money ? i have no idea . but the new packaging be pretty . it fit my refrigerator and water flow through it , presumably purify . amazon say 3 star mean & # 34;it be okay&#34 ; and that be my verdict .",cost more than the filter it replace,please whirlpool repackage rebrande filter jack price process worth extra money idea new packaging pretty fit refrigerator water flow presumably purify amazon say star mean verdict,cost filter replace,4,4,2
5.0,It’s ok,There’s always room for improvement,[],B00UXG4WR8,B00UXG4WR8,AEBTQXSJSNWPXQILCQAIEXCEYVFA,2022-08-27 23:40:14.354,0,True,there ’ always room for improvement,it ’ ok,room improvement,ok,4,3,4
5.0,Five Stars,It fits and the price was better than the box stores.,[],B00UXG4WR8,B00UXG4WR8,AG7RWJVNIBUOLRS2J7ZO65PZMMIQ,2017-07-08 16:55:33.517,0,True,it fit and the price be well than the box store .,five star,fit price well box store,star,4,4,4
5.0,Great OEM Replacement Fridge Filter,Perfect replacement filter for my Whirlpool Fridge. Set up a subscription to automatically purchase again every 6 months per manufacturer recommendation. Water taste better than bottled water and better for the environment.,[],B00UXG4WR8,B00UXG4WR8,AHGIBLDNZWCXBGNXO6AQNLC74SDA,2021-07-25 16:12:48.431,0,True,perfect replacement filter for my whirlpool fridge . set up a subscription to automatically purchase again every 6 month per manufacturer recommendation . water taste well than bottled water and well for the environment .,great oem replacement fridge filter,perfect replacement filter whirlpool fridge set subscription automatically purchase month manufacturer recommendation water taste well bottled water well environment,great oem replacement fridge filter,4,4,4
5.0,Good product. Does what it advertises!,"We have a refrigerator with a water dispenser. Looked at several imitations, but decided on this product for its brand. High quality! Recommended.",[],B00UXG4WR8,B00UXG4WR8,AHGGTL3O4TS2VUBBWKJM2GNZV5VA,2020-08-13 16:20:44.062,0,True,"we have a refrigerator with a water dispenser . look at several imitation , but decide on this product for its brand . high quality ! recommend .",good product . do what it advertise !,refrigerator water dispenser look imitation decide product brand high quality recommend,good product advertise,4,4,4
3.0,Slow water flow,Filter seems to do its job of filtering water but the water flow is a trickle for weeks after replacement.  Has happened each time I've replaced the filter.,[],B00UXG4WR8,B00UXG4WR8,AE63AXTZBFCOQNNW4V2QRTRCY3OQ,2022-06-10 20:55:20.598,0,False,filter seem to do its job of filter water but the water flow be a trickle for week after replacement .   have happen each time i have replace the filter .,slow water flow,filter job filter water water flow trickle week replacement happen time replace filter,slow water flow,4,0,2
5.0,Fits perfectly,Installed within seconds.  Appears to filter well.,[],B00UXG4WR8,B00UXG4WR8,AE7VDDJNRKDVOFCKYQLOGYG2CQSA,2021-07-17 19:39:01.451,0,True,instal within second .   appear to filter well .,fit perfectly,instal second appear filter,fit perfectly,4,4,4
1.0,Defective,The filter is defective.  It sounds like a jack hammer when in use.  May I please get a replacement ASAP?,[],B00UXG4WR8,B00UXG4WR8,AHUA533BUMG5OLA7HVLEXFOVHNGA,2021-02-12 12:39:23.957,0,True,the filter be defective .   it sound like a jack hammer when in use .   may i please get a replacement asap ?,defective,filter defective sound like jack hammer use replacement asap,defective,0,0,0
5.0,Every drop worth,"Very efficient, I recommend this product",[],B00UXG4WR8,B00UXG4WR8,AHJU3UVAW2RBKMUQSFELFJYRSX2Q,2021-05-16 02:57:52.925,0,True,"very efficient , i recommend this product",every drop worth,efficient recommend product,drop worth,4,4,4
2.0,Doesn't work!,"Filter does not work.  Put it in the fridge, works for a few cups of water, then it starts making a loud noise, and the water stops flowing...take the filter out, water flows.  Push it back in, works for a few cups....then the issues repeat.",[],B00UXG4WR8,B00UXG4WR8,AGRPKOXOMOA4DP3Z3HFJVIHIQ2PQ,2020-06-22 14:44:51.274,0,True,"filter do not work .   put it in the fridge , work for a few cup of water , then it start make a loud noise , and the water stop flow ... take the filter out , water flow .   push it back in , work for a few cup .... then the issue repeat .",do not work !,filter work fridge work cup water start make loud noise water stop flow filter water flow push work cup issue repeat,work,4,4,0
5.0,Easy to install,Easy,[],B00UXG4WR8,B00UXG4WR8,AGXMHZZOIM3B67E7IUF4K5EXS26A,2020-07-25 15:50:16.084,0,True,easy,easy to install,easy,easy install,4,4,4
5.0,Got what I wanted and it fit perfectly.,Very easy to install and the price was just right.,[],B00UXG4WR8,B00UXG4WR8,AEE4H5BIAQFDVHPTR4PGC3EJR5DQ,2022-12-27 22:50:02.934,0,True,very easy to install and the price be just right .,get what i want and it fit perfectly .,easy install price right,get want fit perfectly,4,4,4
5.0,perfecto,este producto es bueno y facil de intalar,[],B00UXG4WR8,B00UXG4WR8,AEUX7K4TFOD3GR5SVAPKB6KQ6XJQ,2023-05-01 17:49:21.063,0,True,este producto es bueno y facil de intalar,perfecto,este producto es bueno y facil de intalar,perfecto,4,4,4
1.0,The water tasted horrible. Filter popped out often too,The water tasted horrible.  Filter popped out often too.  We were very disappointed and will not buy it again.,[],B00UXG4WR8,B00UXG4WR8,AGTPQXXQMP3XA44V7EI7KOVYAULA,2017-11-19 23:47:46.867,6,True,the water taste horrible .   filter pop out often too .   we be very disappointed and will not buy it again .,the water taste horrible . filter pop out often too,water taste horrible filter pop disappointed buy,water taste horrible filter pop,0,0,0
5.0,Fits like Original Equipment,It is the exact same one as the one it replaced in our Whirlpool Fridge,[],B00UXG4WR8,B00UXG4WR8,AGGIHQZ4IEKLZSI66ZVQOXES7OTQ,2020-09-17 19:17:42.754,0,True,it be the exact same one as the one it replace in our whirlpool fridge,fit like original equipment,exact replace whirlpool fridge,fit like original equipment,4,4,4
5.0,Worked perfectly.,During the pandemic it was really important to have fresh water especially when everything is on low supply.,[],B00UXG4WR8,B00UXG4WR8,AHTWDKHTTNKN74OTS2FNYIM3ZP2A,2020-04-15 11:12:36.037,0,True,during the pandemic it be really important to have fresh water especially when everything be on low supply .,work perfectly .,pandemic important fresh water especially low supply,work perfectly,4,4,4
1.0,Do not buy >> Defective and does not stay locked in,"Have bought this many times with no issue, but this time the filter is defective. It won't stay in place. As soon as you start to get water from the door, the filter ejects and starts leaking in the refrigerator.<br /><br />I can put my old filter back in and it works just fine, so there is some defect with this unit.<br /><br />Advise not to buy on Amazon","[{'small_image_url': 'https://m.media-amazon.com/images/I/519PM8HJlOL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/519PM8HJlOL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/519PM8HJlOL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61MgaYC5lQL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61MgaYC5lQL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61MgaYC5lQL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00UXG4WR8,B00UXG4WR8,AERA3RYRIHZBEP5IJ5DXH4GWVWIQ,2022-09-22 22:08:47.613,0,True,"have buy this many time with no issue , but this time the filter be defective . it will not stay in place . as soon as you start to get water from the door , the filter eject and start leak in the refrigerator.<br /><br />i can put my old filter back in and it work just fine , so there be some defect with this unit.<br /><br />advise not to buy on amazon",do not buy > > defective and do not stay lock in,buy time issue time filter defective will stay place soon start water door filter eject start leak old filter work fine defect buy amazon,buy defective stay lock,0,0,0
5.0,Perfect match,"Took a while to find this, but it is a perfect match to the one being used. Definitely know where to look next time.",[],B00UXG4WR8,B00UXG4WR8,AHGKPXTYH4FP7OB6J4NC4UF7NPTA,2023-02-23 14:58:20.335,1,True,"take a while to find this , but it be a perfect match to the one be use . definitely know where to look next time .",perfect match,take find perfect match definitely know look time,perfect match,4,4,4
3.0,Easy to install,"We drink water often, so for the two of us, the filter only lasts for about six months before it asks to be replaced. Prefer that it last an entire year.",[],B00UXG4WR8,B00UXG4WR8,AHFPLFPXRRMIXMGM2GFSKYTU3SBQ,2017-09-11 00:24:55.494,0,True,"we drink water often , so for the two of we , the filter only last for about six month before it ask to be replace . prefer that it last an entire year .",easy to install,drink water filter last month ask replace prefer entire year,easy install,4,4,1
5.0,Good,Works well,[],B00UXG4WR8,B00UXG4WR8,AF7MMJKG2KZYNRYVX6WL5ZXNPOXQ,2021-03-03 19:24:38.614,0,True,work well,good,work,good,4,4,4
5.0,Make sure you Ck witch way filter goes,Quick and easy ins install,[],B00UXG4WR8,B00UXG4WR8,AHJFJGHPLPGXET2QUCDUUVBVFBHQ,2022-06-09 18:28:20.324,0,True,quick and easy in install,make sure you ck witch way filter go,quick easy in install,sure ck witch way filter go,4,4,4
5.0,Fit perfectly,Very easy to use,[],B00UXG4WR8,B00UXG4WR8,AFF4TBI5NN7DVSCSABPT7MO2DYCA,2022-11-11 01:57:32.388,0,True,very easy to use,fit perfectly,easy use,fit perfectly,4,4,4
5.0,Getting on amazon,Like,[],B00UXG4WR8,B00UXG4WR8,AE6EEIKQ7NONSARYEV7YP64F6GMQ,2020-01-29 18:26:15.031,0,True,like,get on amazon,like,get amazon,4,4,4
5.0,Fit my fridge perfect,Great item,[],B00UXG4WR8,B00UXG4WR8,AEFLQUXFAKDNPRVCLS4Z6N6UW44A,2022-11-03 21:25:10.966,0,True,great item,fit my fridge perfect,great item,fit fridge perfect,4,4,4
1.0,Blocks water flow,"I have used these for 5 years and purchased them from Amazon, but in the last year they have been blocking water flow ( take them out and it works fine, once a do a really good shake they work again for a short while ) ... they are lasting at max 2 months ... decided that I need to switch , they don’t function well.",[],B00UXG4WR8,B00UXG4WR8,AFO4W4UYILTAA2OEP2Q7AKCDAK7Q,2021-03-06 20:30:17.423,2,True,"i have use these for 5 year and purchase they from amazon , but in the last year they have be block water flow ( take they out and it work fine , once a do a really good shake they work again for a short while ) ... they be last at max 2 month ... decide that i need to switch , they do not function well .",block water flow,year purchase amazon year block water flow work fine good shake work short last max month decide need switch function,block water flow,4,4,0
5.0,Five Stars,"On time, perfect",[],B00UXG4WR8,B00UXG4WR8,AGVGR6X5JDL73W22YUX7TRQC6GSA,2017-05-30 03:37:49.000,0,True,"on time , perfect",five star,time perfect,star,4,4,4
5.0,Worth the price for a 6month filter.,What a difference in my glass of water. Refreshing,[],B00UXG4WR8,B00UXG4WR8,AG7ETSKAM5WGSLWYLWCUNINNI6WQ,2019-10-26 16:52:23.819,0,True,what a difference in my glass of water . refreshing,worth the price for a 6month filter .,difference glass water refreshing,worth price filter,4,4,4
5.0,EASY TO ASSEMBLE,IDEAL FOR PACKING DIFFERENT ITEMS,[],B00UXG4WR8,B00UXG4WR8,AHYFAS5ZWV6XGRDPRASEREIAOZCQ,2021-04-29 17:53:50.874,0,True,ideal for packing different items,easy to assemble,ideal packing different items,easy assemble,4,4,4
5.0,Change every 6month,Easy to get fresh and clean water,[],B00UXG4WR8,B00UXG4WR8,AGUGFJF6TGY3KNHSEPNK7NA5AEEA,2023-03-06 23:31:40.319,0,True,easy to get fresh and clean water,change every 6month,easy fresh clean water,change,4,4,4
1.0,Clogs up after a few weeks of use.,My last two filters have slowed down the water output after only a few weeks of use. Water flows fine without the filter.  It’s very annoying since the fridge is only a few years old.,[],B00UXG4WR8,B00UXG4WR8,AEQWEP2ULS5P4DRWI5OUB4GF3TTA,2022-07-17 19:48:50.755,0,True,my last two filter have slow down the water output after only a few week of use . water flow fine without the filter .   it ’ very annoying since the fridge be only a few year old .,clog up after a few week of use .,filter slow water output week use water flow fine filter annoying fridge year old,clog week use,3,4,1
5.0,Easy to use,First time having to change the filter. Very easy!,[],B00UXG4WR8,B00UXG4WR8,AHXGH44W4XWRHCUH7MAW6C7WTNPA,2020-02-14 04:06:48.359,0,True,first time have to change the filter . very easy !,easy to use,time have change filter easy,easy use,4,4,4
5.0,Fits perfectly,Easy to install.  OEM replacement part,[],B00UXG4WR8,B00UXG4WR8,AEG7NU2QKZC2Q4STV7B725HSSIUQ,2020-11-14 22:24:14.405,0,True,easy to install .   oem replacement part,fit perfectly,easy install oem replacement,fit perfectly,4,4,4
5.0,Abity to filtrate and eliminate all harmful elements from the water.,This product is easy to install and the value for the money.,[],B00UXG4WR8,B00UXG4WR8,AE37FF2UJOXBN4LY5LTKXJ25GUPQ,2021-08-12 20:11:56.908,0,True,this product be easy to install and the value for the money .,abity to filtrate and eliminate all harmful element from the water .,product easy install value money,abity filtrate eliminate harmful element water,4,4,4
1.0,Very short yield,The claim is that should last 6 moths. We use bottled water for drinking. The filtered water is used only for ice making and cooking. Very light usage…My last 2 purchases lasted 25-30 DAYS. It seems like the product quality is gone bad. I hope they were not refurbished. They are not $$cheap$$ I feel like I am getting ripped off.,[],B00UXG4WR8,B00UXG4WR8,AFEIWMKKBV7RZPGR6WCGM6MQWFTA,2022-02-27 18:41:06.963,0,True,the claim be that should last 6 moth . we use bottled water for drinking . the filtered water be use only for ice making and cooking . very light usage … my last 2 purchase last 25 - 30 day . it seem like the product quality be go bad . i hope they be not refurbish . they be not $ $ cheap$$ i feel like i be getting rip off .,very short yield,claim moth use bottled water drinking filtered water ice making cooking light usage purchase last day like product quality go bad hope refurbish feel like getting rip,short yield,0,0,0
5.0,Great filter!,Love this filter! Easy to install and our water tastes great. I really appreciate the number and scope of contaminants it purifies.,[],B00UXG4WR8,B00UXG4WR8,AGTZHB7PYGHWCHQ65E352NNTBMXQ,2017-03-21 00:26:42.000,0,True,love this filter ! easy to install and our water taste great . i really appreciate the number and scope of contaminant it purify .,great filter !,love filter easy install water taste great appreciate number scope contaminant purify,great filter,4,4,4
1.0,I will not bye on line again.,This was bad !! After Three weeks it would don’t let water through.,[],B00UXG4WR8,B00UXG4WR8,AEEUH25LSNR2URVWVGQZS6ONAD3Q,2019-07-17 21:24:27.887,1,True,this be bad ! ! after three week it would do not let water through .,i will not bye on line again .,bad week let water,bye line,0,4,0
5.0,Exactly what I ordered,Good price,[],B00UXG4WR8,B00UXG4WR8,AERF2DMDB2P6Y5G4P6IXB7EMHXHA,2021-02-17 19:33:58.370,0,True,good price,exactly what i order,good price,exactly order,4,4,4
1.0,Stopped working after 1 month,"After 1 month, the filter stopped working and the fridge stopped dispensing water. I now have to order another expensive filter after only 1 month of use. I had heard of this experience before with cheap knockoff products, but I expected better from a Whirlpool product! If it's going to have the same problem, what's the point of buying OEM?",[],B00UXG4WR8,B00UXG4WR8,AGKLXLOA5NGF75GVTNQGAY7AEP6Q,2019-11-09 14:53:49.838,0,True,"after 1 month , the filter stop work and the fridge stop dispense water . i now have to order another expensive filter after only 1 month of use . i have hear of this experience before with cheap knockoff product , but i expect well from a whirlpool product ! if it be go to have the same problem , what be the point of buy oem ?",stop work after 1 month,month filter stop work fridge stop dispense water order expensive filter month use hear experience cheap knockoff product expect well whirlpool product go problem point buy oem,stop work month,0,0,0
1.0,They only last 2-3 months!!!,These are supposed to last 6 months but they only last 2 months!!! My current filter was replaced 2 months ago and it is trickling water. My last filter lasted 3 months. This is ridiculous to pay $53 every 2-3 months.,[],B00UXG4WR8,B00UXG4WR8,AFRJQTGQTQVMEUBJLVDOVDNYN5VA,2022-06-06 16:09:14.868,0,True,these be suppose to last 6 month but they only last 2 month ! ! ! my current filter be replace 2 month ago and it be trickle water . my last filter last 3 month . this be ridiculous to pay $ 53 every 2 - 3 month .,they only last 2 - 3 month ! ! !,suppose month month current filter replace month ago trickle water filter last month ridiculous pay month,month,0,4,0
1.0,Doesn't work,I purchased this item twice and twice put it in my fridge and both items didn't work.  Went to Home Depot and purchased the exact same thing and it worked perfectly. Not going to waste my time anymore buying this item from Amazon.,[],B00UXG4WR8,B00UXG4WR8,AFM5D2QIX3KAGX6VJMJYX6VJYK4Q,2021-08-27 17:11:34.229,0,True,i purchase this item twice and twice put it in my fridge and both item do not work .   go to home depot and purchase the exact same thing and it work perfectly . not go to waste my time anymore buy this item from amazon .,do not work,purchase item twice twice fridge item work go home depot purchase exact thing work perfectly go waste time anymore buy item amazon,work,4,4,0
5.0,Me encanto,Fácil de instalar,[],B00UXG4WR8,B00UXG4WR8,AGGQ5TZ2MKLAJZBA3YCPKEV7KTFA,2021-06-24 06:56:29.206,0,True,fácil de instalar,i encanto,fácil de instalar,encanto,4,4,4
5.0,Best price around,These things aren't cheap but this has been the best price I have found.,[],B00UXG4WR8,B00UXG4WR8,AE6GCULKVMN4WNRTIOGIRMM7YJIQ,2019-05-09 14:44:10.320,0,True,these thing be not cheap but this have be the good price i have find .,good price around,thing cheap good price find,good price,4,4,4
5.0,Easy to install,Easy to install,[],B00UXG4WR8,B00UXG4WR8,AHJRUPLFWIXWFJZWLJXM2COVWJ6Q,2020-09-07 22:08:14.065,0,True,easy to install,easy to install,easy install,easy install,4,4,4
5.0,Same as manufacturer supplied,Same item as one from fridge. Good price,[],B00UXG4WR8,B00UXG4WR8,AEOR6HSAD2LWH3WAVJ2BTQRQBPJA,2021-02-04 18:34:31.893,0,True,same item as one from fridge . good price,same as manufacturer supply,item fridge good price,manufacturer supply,4,4,4
4.0,Clean Safe Water,So this product works great in our Kenmore refrigerator. It’s easy to remove and install and the water is fantastic! The downside is it’s way to expensive. Even on a program it’s more expensive than our last refrigerator. So as for function it’s 5 stars ⭐️ But price is 4⭐️ Enjoy!,[],B00UXG4WR8,B00UXG4WR8,AGL6PD7QNBXQQH2KG73GU7WJ2NLQ,2023-02-28 22:22:49.046,0,True,so this product work great in our kenmore refrigerator . it ’ easy to remove and install and the water be fantastic ! the downside be it ’ way to expensive . even on a program it ’ more expensive than our last refrigerator . so as for function it ’ 5 star ⭐ ️ but price be 4 ⭐ ️ enjoy !,clean safe water,product work great kenmore refrigerator easy remove install water fantastic downside way expensive program expensive refrigerator function star price enjoy,clean safe water,4,4,4
