rating,title_x,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,main_category,title_y,average_rating,rating_number,features,price,text_cleaned,text_cleaned1,sentiment
5,Absolutely stunning....,"Absolutely stunning of course, a must have for any Adele fan.",[],B09HVTKLPQ,B09HVRTMFX,AFKWVNYTAAFZ77H7WN2MVCCB7MXA,2021-11-19 17:02:53.807,1,True,Digital Music,30,4.6,39104,[],7.27,"absolutely stunning of course , a must have for any adele fan .",absolutely stunning course adele fan,4
5,Maybe it'll grow on me,"While always an enjoyable voice, I'm not sold on most of the songs. I followed the included words but thought most songs were not well thought out and the melody usually didn't appeal. My mistake for buying the name.",[],B09HVRTMFX,B09HVRTMFX,AFM3B5PTLNABWNAVT3DMHKHMKXAA,2021-12-14 15:37:28.135,0,True,Digital Music,30,4.6,39104,[],7.27,"while always an enjoyable voice , i be not sell on most of the song . i follow the include word but think most song be not well think out and the melody usually do not appeal . my mistake for buy the name .",enjoyable voice sell song follow include word think song think melody usually appeal mistake buy,1
5,Love it,The best ever,[],B09HVTKLPQ,B09HVRTMFX,AHT4K4SAQSHOTF3K45RUDZNN6TTA,2022-02-03 12:28:26.298,0,True,Digital Music,30,4.6,39104,[],7.27,the good ever,good,4
1,only one good song,"Her attempts for a new sound--failed.<br />And her incorporating her child in one song, was inappropriate and made me feel uncomfortable that a unstable neurotic was attempting to raise a child.",[],B09HVRTMFX,B09HVRTMFX,AHTWKVLNPMVA7LRMC7CZF5SKC34A,2021-12-27 13:56:12.121,1,True,Digital Music,30,4.6,39104,[],7.27,"her attempt for a new sound -- failed.<br />and she incorporate her child in one song , be inappropriate and make i feel uncomfortable that a unstable neurotic be attempt to raise a child .",attempt new sound incorporate child song inappropriate feel uncomfortable unstable neurotic attempt raise child,0
1,Not the Adele that I have come to love,Only a couple of songs worth listening to.  Still a huge fan just not crazy about this album as the first 3 albums,[],B09HVSKCGQ,B09HVRTMFX,AG4C3P6RAQG6DICNJ3M6DIOOFFFA,2021-12-05 03:05:44.318,3,True,Digital Music,30,4.6,39104,[],7.27,only a couple of song worth listen to .   still a huge fan just not crazy about this album as the first 3 album,couple song worth listen huge fan crazy album album,2
3,"I'm going ""easy on you baby""! It was an alright album.",There was a lot of hype with this album. I think it is alright.,[],B09HVRTMFX,B09HVRTMFX,AE5UQYGXSLHID2TVNEBA33555OGQ,2022-02-04 21:30:44.751,0,True,Digital Music,30,4.6,39104,[],7.27,there be a lot of hype with this album . i think it be alright .,lot hype album think alright,2
5,Perfect,My daughter loves it.,[],B09HVSKCGQ,B09HVRTMFX,AEE4JGD3X5DFVCF5EVNYVIQRYHBQ,2022-01-19 13:15:29.227,0,True,Digital Music,30,4.6,39104,[],7.27,my daughter love it .,daughter love,4
1,The case was cracked when I received item,I already received the album as a gift so I didn't need another,[],B09HVRTMFX,B09HVRTMFX,AEO2KJOXP52NWVTVC3QISPGYQ7IQ,2021-12-01 23:33:04.726,0,True,Digital Music,30,4.6,39104,[],7.27,i already receive the album as a gift so i do not need another,receive album gift need,4
2,"Adele is amazing, but this album is mediocre at best...","Adele is one of the greatest musicians of my generation. Great voice with so much talent, but this album is not very good. I think there were only 2 or 3 songs that I truly enjoyed. 19, 21, and 25 were all phenomenal but that same quality was not brought to 30. Disappointing.",[],B09HVRTMFX,B09HVRTMFX,AHSSLHEGUOXXNJRYHVPSWXN4IWRQ,2021-11-19 13:48:17.927,16,False,Digital Music,30,4.6,39104,[],7.27,"adele be one of the great musician of my generation . great voice with so much talent , but this album be not very good . i think there be only 2 or 3 song that i truly enjoy . 19 , 21 , and 25 be all phenomenal but that same quality be not bring to 30 . disappointing .",adele great musician generation great voice talent album good think song truly enjoy phenomenal quality bring disappointing,1
2,Beware of Press Problems-3 Vinyls skipped,"Not sure why so many people are using this forum to comment on the content of the album you purchased.  That has nothing to do with Amazon.<br /><br />I purchased a white vinyl of this album for my son for Christmas.  I had to return it because it skipped.  Amazon sent me a second one, which also skipped.  So, I ordered a plain vinyl from a different store...and it skipped also.  So, now we are on our fourth version of this album and hoping this one does not skip.  But so disappointed that there seem to be Press Issues with this vinyl.",[],B09HVTKLPQ,B09HVRTMFX,AGLOFM5AREYHLCTDKF4NAIOCQWGQ,2022-01-16 21:02:46.854,1,True,Digital Music,30,4.6,39104,[],7.27,"not sure why so many people be use this forum to comment on the content of the album you purchase .   that have nothing to do with amazon.<br /><br />i purchase a white vinyl of this album for my son for christmas .   i have to return it because it skip .   amazon send i a second one , which also skip .   so , i order a plain vinyl from a different store ... and it skip also .   so , now we be on our fourth version of this album and hope this one do not skip .   but so disappointed that there seem to be press issue with this vinyl .",sure people forum comment content album purchase purchase white vinyl album son christmas return skip amazon send second skip order plain vinyl different store skip fourth version album hope skip disappointed press issue vinyl,0
5,Well worth the wait. Excellent,Loved every song. Such emotional depth.,[],B09HVRTMFX,B09HVRTMFX,AG25MVPABKE5J5GZENXOACCKSI4A,2022-02-15 20:53:06.503,0,True,Digital Music,30,4.6,39104,[],7.27,love every song . such emotional depth .,love song emotional depth,4
3,No download included,Just listening to the album for the first time and so far it's great.  Just note that there is no download card or auto-rip included with this Amazon exclusive white vinyl version.  Very disappointing given the normal edition includes auto-rip.  The white vinyl is very cool though.,[],B09HVTKLPQ,B09HVRTMFX,AFOANUSX35LEC6K4DMKVOYN6N22Q,2021-11-20 00:04:40.000,11,True,Digital Music,30,4.6,39104,[],7.27,just listen to the album for the first time and so far it be great .   just note that there be no download card or auto - rip include with this amazon exclusive white vinyl version .   very disappointing give the normal edition include auto - rip .   the white vinyl be very cool though .,listen album time far great note download card auto rip include amazon exclusive white vinyl version disappointing give normal edition include auto rip white vinyl cool,3
5,Excellent,Nice album very nice sound.. the vinyl is amazing,[],B09HVTKLPQ,B09HVRTMFX,AEH6K2MT4XDPRGLA4QAHQSVW6KFQ,2022-08-03 03:00:25.678,0,True,Digital Music,30,4.6,39104,[],7.27,nice album very nice sound .. the vinyl be amazing,nice album nice sound vinyl amazing,4
5,Great addition to any collection,The color of the album changes from where you buy it.,[],B09HVSKCGQ,B09HVRTMFX,AEOZSLZIHRAXVZK265G6R67UEN3A,2022-01-13 02:43:42.560,0,True,Digital Music,30,4.6,39104,[],7.27,the color of the album change from where you buy it .,color album change buy,4
1,Too sad!,"I was soooo excited about Adele’s album and even pre-purchased it on Amazon. Yes, cool white vinyl but after one spin and a double dose of anti depressants, it stays in its cover. Come on Adele, romantic would have been awesome but guilt ridden mama? Not for me.",[],B09HVTKLPQ,B09HVRTMFX,AFYJ33M7FDVP6JSRYUUSKI43UHWQ,2022-01-16 12:37:58.306,1,True,Digital Music,30,4.6,39104,[],7.27,"i be soooo excited about adele ’s album and even pre - purchase it on amazon . yes , cool white vinyl but after one spin and a double dose of anti depressant , it stay in its cover . come on adele , romantic would have be awesome but guilt ridden mama ? not for i .",soooo excited adele album pre purchase amazon yes cool white vinyl spin double dose anti depressant stay cover come adele romantic awesome guilt ridden mama,2
3,Depressing,"The CD is fine, however, the case was cracked in 5 places!<br />The printed lyrics are not the same as some of the actual sung lyrics!",[],B09HVRTMFX,B09HVRTMFX,AES4ZNVWXRVWS6CVYFHQDRFMVXEA,2021-11-20 02:31:42.682,2,True,Digital Music,30,4.6,39104,[],7.27,"the cd be fine , however , the case be crack in 5 places!<br />the print lyric be not the same as some of the actual sung lyric !",cd fine case crack print lyric actual sung lyric,2
5,Receiving my purchases on time,This was an early gift to my sister for Christmas,[],B09HVTKLPQ,B09HVRTMFX,AEUKHRATNWB3PHGT3YK3WYOH3VEA,2021-12-24 05:56:47.644,0,True,Digital Music,30,4.6,39104,[],7.27,this be an early gift to my sister for christmas,early gift sister christmas,4
5,Outstanding and everlasting,"This is certainly different from Adele’s 21 or 25. Even though there is a considerable departure in style, this is Adele’s best work to date. This record is a delight!",[],B09HVTKLPQ,B09HVRTMFX,AE33U2XGFY37FL45MC4U7R6M4JMA,2022-01-02 06:15:32.673,0,True,Digital Music,30,4.6,39104,[],7.27,"this be certainly different from adele ’s 21 or 25 . even though there be a considerable departure in style , this be adele ’s good work to date . this record be a delight !",certainly different adele considerable departure style adele good work date record delight,4
5,"CD case was cracked & flimsy, it appears to be a burned copy..","Too bad the Songs were great until track 7,8 9,10,11 & 12 each track started to skip to the end.",[],B09HVRTMFX,B09HVRTMFX,AEF4BO6TZYAZ5ZWVSVJXUMMMDTCA,2021-11-28 17:40:53.083,0,False,Digital Music,30,4.6,39104,[],7.27,"too bad the songs be great until track 7,8 9,10,11 & 12 each track start to skip to the end .",bad songs great track track start skip end,2
1,STRONG RECOMMENDATION: Sit this one out,"It’s Adele. It’s raw. It’s a one time listen. This is her Drama Diva album. I know some are drawn to that. I am not one.<br />This would be better as a book. And I would buy it paperback, if I did.",[],B09HVTKLPQ,B09HVRTMFX,AETQB6T4CBGTPF7YKWKCO5MLW5FQ,2022-03-11 23:07:55.943,1,False,Digital Music,30,4.6,39104,[],7.27,"it ’ adele . it ’ raw . it ’ a one time listen . this be her drama diva album . i know some be draw to that . i be not one.<br />this would be well as a book . and i would buy it paperback , if i do .",adele raw time listen drama diva album know draw well book buy paperback,4
3,Not the Same,"Not the same quality of songs like her previous albums.  Only like two, the other songs are a waste.",[],B09HVRTMFX,B09HVRTMFX,AHGRECGTETA4CO6RZ3RPLXZVVUVA,2022-02-28 20:49:38.447,0,True,Digital Music,30,4.6,39104,[],7.27,"not the same quality of song like her previous album .   only like two , the other song be a waste .",quality song like previous album like song waste,1
2,Did anybody listen to the test pressing first?,Sound quality blows<br />The background vocals are way over level. The first track on my copy had a slight defect for 8 rotations.,[],B09HVTKLPQ,B09HVRTMFX,AFJ6ERZL4CNG4DBX55R4I7YKSAQA,2021-12-01 01:14:47.954,0,True,Digital Music,30,4.6,39104,[],7.27,sound quality blow < br />the background vocal be way over level . the first track on my copy have a slight defect for 8 rotation .,sound quality blow br background vocal way level track copy slight defect rotation,1
5,Submerge in your own thoughts,Her songs bring a lot of different stories coming up in my thought. Next time you listened to the same song you will get different narratives. This is what Adele did to me.,[],B09HVRTMFX,B09HVRTMFX,AFB6NYHKTSF2C7EIDSWNTNO2WJAQ,2021-12-20 03:07:25.907,0,True,Digital Music,30,4.6,39104,[],7.27,her song bring a lot of different story come up in my thought . next time you listen to the same song you will get different narrative . this be what adele do to i .,song bring lot different story come thought time listen song different narrative adele,4
5,Adele lays her heart bare...awesome album,Adele bares her soul on this album...simply breathtaking,[],B09HVRTMFX,B09HVRTMFX,AFL5PIMZTOUCQQGBORRJVO7DRPKQ,2021-11-26 16:22:45.362,0,True,Digital Music,30,4.6,39104,[],7.27,adele bare her soul on this album ... simply breathtake,adele bare soul album simply breathtake,4
2,Not the fave,Wasn’t her favorite we felt that as your third album she kind a let us down,[],B09HVTKLPQ,B09HVRTMFX,AHV5MHNUGKEYF2WBDL2O6HDPYDIA,2022-01-13 19:48:34.890,0,True,Digital Music,30,4.6,39104,[],7.27,be not her favorite we feel that as your third album she kind a let we down,favorite feel album kind let,2
1,Zzzzzz,"I thought her past albums were fantastic, boy this girls got a voice! Saw this was coming out and pre-ordered as it just seemed like a no-brainer. Geez, what a turn. Sure that great voice makes an appearance here and there but song after song I kept waiting for something to wake be up from this blahhhh. The backup singers seemed to annoy and then there's a couple song with what seems like her drunkenly mumbling or crying about something. Like they taped a therapy session... Oh man, this is not likely to ever get another spin. Truly disappointed.",[],B09HVRTMFX,B09HVRTMFX,AHRK7A6SHSQ25RR2P2FTRKAMM7IQ,2021-11-21 03:42:46.393,32,True,Digital Music,30,4.6,39104,[],7.27,"i think her past album be fantastic , boy this girl get a voice ! see this be come out and pre - ordered as it just seem like a no - brainer . geez , what a turn . sure that great voice make an appearance here and there but song after song i keep wait for something to wake be up from this blahhhh . the backup singer seem to annoy and then there be a couple song with what seem like her drunkenly mumbling or cry about something . like they tape a therapy session ... oh man , this be not likely to ever get another spin . truly disappointed .",think past album fantastic boy girl get voice see come pre ordered like brainer geez turn sure great voice make appearance song song keep wait wake blahhhh backup singer annoy couple song like drunkenly mumbling cry like tape therapy session oh man likely spin truly disappointed,0
1,Only one good song,Only one hood song on entire CD,[],B09HVRTMFX,B09HVRTMFX,AFCDC5RQDTMBRUIAV3IYFMNSJ6AA,2021-11-29 20:31:23.656,1,True,Digital Music,30,4.6,39104,[],7.27,only one hood song on entire cd,hood song entire cd,4
1,Adele is miserable.,"Firstly, there was nothing wrong with the album, or its shipping / freight. All good work Amazon.<br /><br />It was just Adele. Miserable, Depressing and Sad.",[],B09HVSKCGQ,B09HVRTMFX,AHHVIF4HKP63L4K6V2QHOW4RNHOQ,2021-12-01 17:55:33.847,3,True,Digital Music,30,4.6,39104,[],7.27,"firstly , there be nothing wrong with the album , or its shipping / freight . all good work amazon.<br /><br />it be just adele . miserable , depressing and sad .",firstly wrong album shipping freight good work adele miserable depressing sad,0
5,Shew...,As someone who has always known of Adele... I never listened to her until coming across the recent Griffith Observatory performance and wow. Just gave me chills. This album is no different so far... I'm listening to it as I write this review.<br /><br />Now I will say about the album and pressing itself... I almost returned it without giving it a listen first. The edges were not smooth and there are still pieces of rough plastic on the ends. There are even small specs of black stain throughout the album...<br /><br />But I'm still giving this a 5 star review and not returning it because not only is the music amazing as a new Adele fan but this is the best album sound wise that has come through my stereo in a long time... it sounds great.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61JVwSLlDuL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61JVwSLlDuL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61JVwSLlDuL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVTKLPQ,B09HVRTMFX,AEMMYAJ2V3GDXPOTS6OGHAQI5U2Q,2021-11-22 23:41:07.683,14,True,Digital Music,30,4.6,39104,[],7.27,as someone who have always know of adele ... i never listen to she until come across the recent griffith observatory performance and wow . just give i chill . this album be no different so far ... i be listen to it as i write this review.<br /><br />now i will say about the album and press itself ... i almost return it without give it a listen first . the edge be not smooth and there be still piece of rough plastic on the end . there be even small spec of black stain throughout the album ... <br /><br />but i be still give this a 5 star review and not return it because not only be the music amazing as a new adele fan but this be the good album sound wise that have come through my stereo in a long time ... it sound great .,know adele listen come recent griffith observatory performance wow give chill album different far listen write album press return give listen edge smooth piece rough plastic end small spec black stain album give star review return music amazing new adele fan good album sound wise come stereo long time sound great,3
1,Review,Not nearly as good as previous albums. I've only played it once because I was so disappointed.,[],B09HVRTMFX,B09HVRTMFX,AGXCMCELGGAVGJH4VTSCM27NJ6SQ,2021-12-20 19:19:24.005,1,True,Digital Music,30,4.6,39104,[],7.27,not nearly as good as previous album . i have only play it once because i be so disappointed .,nearly good previous album play disappointed,1
5,amazing,love her music,[],B09HVTKLPQ,B09HVRTMFX,AGUTEH6YYRM32LLHBQ32PKNUXAEQ,2022-03-18 05:08:06.265,0,True,Digital Music,30,4.6,39104,[],7.27,love her music,love music,4
4,Damaged on arrival,New item but was disappointed that the cd case had multiple cracks outside and in. Disc played fine but it’s supposed to be new.,[],B09HVRTMFX,B09HVRTMFX,AFRDGLWPSFUWLRNYYT7JKLW6URPA,2022-01-07 03:09:56.656,1,True,Digital Music,30,4.6,39104,[],7.27,new item but be disappoint that the cd case have multiple crack outside and in . disc play fine but it ’s suppose to be new .,new item disappoint cd case multiple crack outside disc play fine suppose new,2
5,Excellent,who does not like Adel!,[],B09HVRTMFX,B09HVRTMFX,AHR6R2CDJ7TQ7SODPVZJJIPNHOOQ,2022-02-17 23:48:39.053,0,True,Digital Music,30,4.6,39104,[],7.27,who do not like adel !,like adel,0
5,great cd,my granddaughter really enjoys this cd,[],B09HVRTMFX,B09HVRTMFX,AE3ZZZXJF5U3RXQVMAQVZYE6ZDOQ,2022-01-19 14:46:13.541,0,True,Digital Music,30,4.6,39104,[],7.27,my granddaughter really enjoy this cd,granddaughter enjoy cd,4
4,Adele Fan,I always buy Adele's records. This one I like mostly although I still enjoy her earlier work better. Her voice is always worth listening to though even if the song is not that interesting.,[],B09HVRTMFX,B09HVRTMFX,AHATTE2ALFHEQ6JFRZ2XHRA3ATKQ,2022-07-27 18:47:28.267,0,True,Digital Music,30,4.6,39104,[],7.27,i always buy adele 's record . this one i like mostly although i still enjoy her early work well . her voice be always worth listen to though even if the song be not that interesting .,buy adele record like enjoy early work well voice worth listen song interesting,3
5,Excellent,Exceptional & Excellent experience!,[],B09HVRTMFX,B09HVRTMFX,AHDNF3OAASIOB4LGPYE7RREPZ46Q,2022-09-17 22:41:01.906,0,True,Digital Music,30,4.6,39104,[],7.27,exceptional & excellent experience !,exceptional excellent experience,4
1,Not Typical Adele,"I love Adele, but I did not like this release. Don’t expect the Adele you’ve come to love. This album is not anything like what we love about her. All the tracks sound very jazzy and generic. There is nothing “pop” about it. I only listened to 3 of the four sides of the vinyl. Could not bear to stand to listen to the rest. ESy On Me is by far the best track. None of the other tracks sound like the Adele we appreciate. Don’t waste your money on this if you aren’t open to a “new” Adele. Some may appreciate this new sound but I certainly did not.",[],B09HVTKLPQ,B09HVRTMFX,AHQ4RFCAP5ZITDAV3A4NJZ6VKPFA,2021-11-23 19:24:09.951,2,True,Digital Music,30,4.6,39104,[],7.27,"i love adele , but i do not like this release . do not expect the adele you ’ve come to love . this album be not anything like what we love about she . all the track sound very jazzy and generic . there be nothing "" pop "" about it . i only listen to 3 of the four side of the vinyl . could not bear to stand to listen to the rest . esy on i be by far the good track . none of the other track sound like the adele we appreciate . do not waste your money on this if you be not open to a "" new "" adele . some may appreciate this new sound but i certainly do not .",love adele like release expect adele come love album like love track sound jazzy generic pop listen side vinyl bear stand listen rest esy far good track track sound like adele appreciate waste money open new adele appreciate new sound certainly,2
1,Item came with a cracked case.,This is the 6th cd I received in the past 2.5 weeks and all cases are cracked and/or broken.,[],B09HVRTMFX,B09HVRTMFX,AGHZXCD3ZP7RESL5ECWVBKNZVZ5A,2021-12-14 18:16:27.755,0,True,Digital Music,30,4.6,39104,[],7.27,this be the 6th cd i receive in the past 2.5 week and all case be crack and/or break .,cd receive past week case crack break,0
5,"Relate able music, voice is unique . That’s true talent",Relatable music as always,[],B09HVRTMFX,B09HVRTMFX,AFETFJRQVHLKXRDQO6YJ2WN6ZTTA,2022-01-28 22:57:36.015,0,True,Digital Music,30,4.6,39104,[],7.27,relatable music as always,relatable music,4
3,Cracked cases,Two out of three CD cases arrived cracked. One minor. One badly. Swapped badly broken case out with a different case I had since I didn't want to return. Fast timely shipping. Love her new album!,[],B09HVRTMFX,B09HVRTMFX,AHCCOJTW4F3O6VJTZZ5YXS5RYJ2A,2021-11-20 00:38:22.539,2,True,Digital Music,30,4.6,39104,[],7.27,two out of three cd case arrive crack . one minor . one badly . swap badly break case out with a different case i have since i do not want to return . fast timely shipping . love her new album !,cd case arrive crack minor badly swap badly break case different case want return fast timely shipping love new album,0
3,The cd was crushed.,The cd case was crushed.  It plays with a few skips.  Not a happy camper,[],B09HVRTMFX,B09HVRTMFX,AFHOOBYMW6T63GKBI5EJJALTG6JQ,2021-12-29 01:25:48.682,0,True,Digital Music,30,4.6,39104,[],7.27,the cd case be crush .   it play with a few skip .   not a happy camper,cd case crush play skip happy camper,1
1,Not Typical Adele,"I love Adele, but I did not like this release. Don’t expect the Adele you’ve come to love. This album is not anything like what we love about her. All the tracks sound very jazzy and generic. There is nothing “pop” about it. I only listened to 3 of the four sides of the vinyl. Could not bear to stand to listen to the rest. ESy On Me is by far the best track. None of the other tracks sound like the Adele we appreciate. Don’t waste your money on this if you aren’t open to a “new” Adele. Some may appreciate this new sound but I certainly did not.",[],B09HVTKLPQ,B09HVRTMFX,AHQ4RFCAP5ZITDAV3A4NJZ6VKPFA,2021-11-23 19:24:09.951,2,True,Digital Music,30,4.6,39104,[],7.27,"i love adele , but i do not like this release . do not expect the adele you ’ve come to love . this album be not anything like what we love about she . all the track sound very jazzy and generic . there be nothing "" pop "" about it . i only listen to 3 of the four side of the vinyl . could not bear to stand to listen to the rest . esy on i be by far the good track . none of the other track sound like the adele we appreciate . do not waste your money on this if you be not open to a "" new "" adele . some may appreciate this new sound but i certainly do not .",love adele like release expect adele come love album like love track sound jazzy generic pop listen side vinyl bear stand listen rest esy far good track track sound like adele appreciate waste money open new adele appreciate new sound certainly,2
1,Least favorite Adel CD,Not a fan of Adel's latest CD..in fact there wasn't 1 song that I wanted to listen all the through.,[],B09HVRTMFX,B09HVRTMFX,AHT3ANBUBV4VSMDE4EEI7IKVE2TA,2021-11-25 21:01:58.714,9,True,Digital Music,30,4.6,39104,[],7.27,not a fan of adel 's late cd .. in fact there be not 1 song that i want to listen all the through .,fan adel late cd fact song want listen,1
5,Great vinyl! Shame Amazon ships in plastic bag,Great vinyl.<br /><br />Shame Amazon ship this in a plastic bag so now all the corners are damaged and it ruins the look of this vinyl when on the shelf.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71eQkZ+Gm2L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71eQkZ+Gm2L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71eQkZ+Gm2L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71wMLnuYcCL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71wMLnuYcCL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71wMLnuYcCL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVTKLPQ,B09HVRTMFX,AEN3HORCN4XJSBENQY5VF4HFRWGQ,2022-01-09 21:36:24.912,0,True,Digital Music,30,4.6,39104,[],7.27,great vinyl.<br /><br />shame amazon ship this in a plastic bag so now all the corner be damage and it ruin the look of this vinyl when on the shelf .,great amazon ship plastic bag corner damage ruin look vinyl shelf,0
1,"Case Arrived Cracked, Hope the Disc is Ok...","This was a Christmas present but the case has a huge crack in it. I wanted to leave the whole thing in the plastic shrink wrap and wrap it for Christmas (so it looked nice and untouched), but I had to remove the plastic wrap to inspect the disc. I’m concerned the disc may not work but it’s too late to get another in time for Christmas, so I’m extremely disappointed. Amazon needs to do better with packaging their products for shipment/delivery.","[{'small_image_url': 'https://m.media-amazon.com/images/I/611DzhFLDhL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/611DzhFLDhL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/611DzhFLDhL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVRTMFX,B09HVRTMFX,AFJS4DNEMGDIR4WTZ6NC3NPFWVDQ,2021-12-22 23:42:07.700,0,True,Digital Music,30,4.6,39104,[],7.27,"this be a christmas present but the case have a huge crack in it . i want to leave the whole thing in the plastic shrink wrap and wrap it for christmas ( so it look nice and untouched ) , but i have to remove the plastic wrap to inspect the disc . i ’m concern the disc may not work but it ’ too late to get another in time for christmas , so i ’m extremely disappointed . amazon need to do well with package their product for shipment / delivery .",christmas present case huge crack want leave thing plastic shrink wrap wrap christmas look nice untouched remove plastic wrap inspect disc concern disc work late time christmas extremely disappointed amazon need well package product shipment delivery,0
1,Disappointed,"Not up to her usual standards… Not necessarily bad, just not as uplifting as some of her previous music. She still is a phenomenal artist.",[],B09HVRTMFX,B09HVRTMFX,AHAH7YJRMVBEUKXKP5G3GGONTG7Q,2022-05-16 22:01:44.630,0,True,Digital Music,30,4.6,39104,[],7.27,"not up to her usual standard … not necessarily bad , just not as uplifting as some of her previous music . she still be a phenomenal artist .",usual standard necessarily bad uplifting previous music phenomenal artist,3
5,Adele,Like. Came very quickly and for FREE!!!,[],B09HVRTMFX,B09HVRTMFX,AHZMWUB7I5JZOBVZIMA65ZLYBT3A,2021-12-10 15:22:36.175,0,True,Digital Music,30,4.6,39104,[],7.27,like . come very quickly and for free ! ! !,like come quickly free,4
5,Adele understood the assignment.,Adele understood the assignment.,[],B09HVSKCGQ,B09HVRTMFX,AGMY77LD5R2KYCJXCP3VORH63UAA,2022-05-26 00:29:16.519,0,True,Digital Music,30,4.6,39104,[],7.27,adele understand the assignment .,adele understand assignment,4
5,Great sound,Saw the video on television and wanted the cd.  Was not disappointed.,[],B09HVRTMFX,B09HVRTMFX,AHXQ3W5DBDWDR7U7FBEKDIWVSH3A,2022-01-01 18:56:32.544,0,True,Digital Music,30,4.6,39104,[],7.27,see the video on television and want the cd .   be not disappoint .,see video television want cd disappoint,4
1,Cd was not of good quality,The cd was not as good as advertised. The quality of the music was poor and my case was broken. I was disappointed!,[],B09HVRTMFX,B09HVRTMFX,AHTHNNX7UKUMQ7FBDDQ5MWOS6BYA,2022-01-09 17:46:13.577,0,True,Digital Music,30,4.6,39104,[],7.27,the cd be not as good as advertise . the quality of the music be poor and my case be break . i be disappoint !,cd good advertise quality music poor case break disappoint,0
3,Cracked cases,Two out of three CD cases arrived cracked. One minor. One badly. Swapped badly broken case out with a different case I had since I didn't want to return. Fast timely shipping. Love her new album!,[],B09HVRTMFX,B09HVRTMFX,AHCCOJTW4F3O6VJTZZ5YXS5RYJ2A,2021-11-20 00:38:22.539,2,True,Digital Music,30,4.6,39104,[],7.27,two out of three cd case arrive crack . one minor . one badly . swap badly break case out with a different case i have since i do not want to return . fast timely shipping . love her new album !,cd case arrive crack minor badly swap badly break case different case want return fast timely shipping love new album,0
2,Case,My case was cracked in a lot of places,[],B09HVRTMFX,B09HVRTMFX,AEPZGPPTJT4LTVFZNREXMUF5ZEPA,2022-01-01 02:45:21.745,1,True,Digital Music,30,4.6,39104,[],7.27,my case be crack in a lot of place,case crack lot place,1
3,Not her best.......,"Well, where to start.... I love Adele, always have but if you are looking for an upbeat album this is not the one. I usually like to listen to her catchy songs as well as a couple of slow songs in the mix but To be Honest Easy on Me was the best song off the album. Most of the songs put me to sleep! I can relate to the anxiety depression songs but when I am trying to get away from it I dont always want to hear it , if that makes sense??? I miss her catchy songs you can jam too in the car this is not the one I hate to even say....!",[],B09HVRTMFX,B09HVRTMFX,AFT5SVZ7TXSUSXTDA353GZ7M4ABA,2021-12-02 22:02:26.553,0,True,Digital Music,30,4.6,39104,[],7.27,"well , where to start .... i love adele , always have but if you be look for an upbeat album this be not the one . i usually like to listen to her catchy song as well as a couple of slow song in the mix but to be honest easy on i be the good song off the album . most of the song put i to sleep ! i can relate to the anxiety depression song but when i be try to get away from it i do not always want to hear it , if that make sense ? ? ? i miss her catchy song you can jam too in the car this be not the one i hate to even say .... !",start love adele look upbeat album usually like listen catchy song couple slow song mix honest easy good song album song sleep relate anxiety depression song try away not want hear make sense miss catchy song jam car hate,2
5,I just want to comment,"This is an amazing album and if you can't relate to great music just say that...Don't say its the worst album ever...Please, Take, Several Seats and leave the good music to people who appreciate at it. I just saw the comments and had to write something lol.",[],B09HVTKLPQ,B09HVRTMFX,AEGYDSY6TADSFNBFJ2VYF6AIXNHQ,2022-01-13 20:23:55.866,0,False,Digital Music,30,4.6,39104,[],7.27,"this be an amazing album and if you can not relate to great music just say that ... don't say its the bad album ever ... please , take , several seat and leave the good music to people who appreciate at it . i just see the comment and have to write something lol .",amazing album relate great music bad album seat leave good music people appreciate see comment write lol,0
5,I love this CD,The entire CD was fantastic !,[],B09HVRTMFX,B09HVRTMFX,AGERZWWVZU7FSBGAPS6F6XRGQOJQ,2021-12-04 20:40:04.938,0,True,Digital Music,30,4.6,39104,[],7.27,the entire cd be fantastic !,entire cd fantastic,4
1,Warped record,The record wouldn’t play because it was so severely bent.,[],B09HVTKLPQ,B09HVRTMFX,AE2YZGPPEGOQIC6D4NXCWVPIAN6A,2022-01-11 18:28:54.952,0,True,Digital Music,30,4.6,39104,[],7.27,the record would not play because it be so severely bent .,record play severely bent,0
